"","V1","N02BA"
"2701",NA,0.0342203223030387
"2702",NA,0.19147008557069
"2703",NA,0.203932086587714
"2704",NA,0.194720176509924
"2705",NA,0.184635292863604
"2706",NA,0.184096552401434
"2707",NA,0.163007837753775
"2708",NA,0.157991454120775
"2709",NA,0.151815114889595
"2710",NA,0.163117292717521
"2711",NA,0.181629285831454
"2712",NA,0.151254525763646
"2713",NA,0.0282545933403265
"2714",NA,0.0267474308300074
"2715",NA,0.020911303825266
"2716",NA,0.00711311689602464
"2717",NA,0.0281441615082556
"2718",NA,0.0281441615082556
"2719",NA,0.0281441615082556
"2720",NA,0.0281441615082556
"2721",NA,0.0281441615082556
"2722",NA,0.0281441615082556
"2723",NA,0.0281441615118042
"2724",NA,0.029950370393018
"2725",NA,0.0335294919121296
"2726",NA,0.187604740502024
"2727",NA,0.199815162093294
"2728",NA,0.190789219505341
"2729",NA,0.180907926697527
"2730",NA,0.180380062178629
"2731",NA,0.159717080662727
"2732",NA,0.154801966393453
"2733",NA,0.148750313388418
"2734",NA,0.159824325979973
"2735",NA,0.177962604102967
"2736",NA,0.148201041280515
"2737",NA,0.0276841974337823
"2738",NA,0.0262074611028822
"2739",NA,0.0204891522140655
"2740",NA,0.00696951926177832
"2741",NA,0.02699099296475
"2742",NA,0.02699099296475
"2743",NA,0.02699099296475
"2744",NA,0.02699099296475
"2745",NA,0.02699099296475
"2746",NA,0.02699099296475
"2747",NA,0.0269909929681533
"2748",NA,0.0287231949096256
"2749",NA,0.0321556668173066
"2750",NA,0.17991789272381
"2751",NA,0.191628008982556
"2752",NA,0.182971892053287
"2753",NA,0.173495471710115
"2754",NA,0.172989235718265
"2755",NA,0.153172891622781
"2756",NA,0.148459167441515
"2757",NA,0.142655472645489
"2758",NA,0.153275742709762
"2759",NA,0.170670829682483
"2760",NA,0.142128706211328
"2761",NA,0.0265498752894374
"2762",NA,0.025133646210933
"2763",NA,0.0196496372116581
"2764",NA,0.0066839527376635
"2765",NA,0.0278011145816805
"2766",NA,0.0278011145816805
"2767",NA,0.0278011145816805
"2768",NA,0.0278011145816805
"2769",NA,0.0278011145816805
"2770",NA,0.0278011145816805
"2771",NA,0.0278011145851859
"2772",NA,0.0295853077312614
"2773",NA,0.0331208036253349
"2774",NA,0.18531804137186
"2775",NA,0.197379631114015
"2776",NA,0.1884637050161
"2777",NA,0.17870285449353
"2778",NA,0.178181424072901
"2779",NA,0.157770301980874
"2780",NA,0.152915097645081
"2781",NA,0.146937207752992
"2782",NA,0.157876240093553
"2783",NA,0.175793432199767
"2784",NA,0.146394630678743
"2785",NA,0.0273467569724074
"2786",NA,0.0258880204621637
"2787",NA,0.0202394115816042
"2788",NA,0.00688456835067168
"2789",NA,0.0290676676788436
"2790",NA,0.0290676676788436
"2791",NA,0.0290676676788436
"2792",NA,0.0290676676788436
"2793",NA,0.0290676676788436
"2794",NA,0.0290676676788436
"2795",NA,0.0290676676825087
"2796",NA,0.0309331444529677
"2797",NA,0.0346297091869789
"2798",NA,0.193760693502591
"2799",NA,0.206371780776572
"2800",NA,0.197049666150488
"2801",NA,0.186844134339188
"2802",NA,0.186298948780532
"2803",NA,0.164957944189504
"2804",NA,0.159881548215124
"2805",NA,0.153631319782971
"2806",NA,0.165068708592306
"2807",NA,0.18380216563955
"2808",NA,0.153064024179116
"2809",NA,0.0285926106103616
"2810",NA,0.027067417511136
"2811",NA,0.0211614713554354
"2812",NA,0.00719821301918147
"2813",NA,0.026254314110456
"2814",NA,0.026254314110456
"2815",NA,0.026254314110456
"2816",NA,0.026254314110456
"2817",NA,0.026254314110456
"2818",NA,0.026254314110456
"2819",NA,0.0262543141137663
"2820",NA,0.0279392381894959
"2821",NA,0.0312780259012806
"2822",NA,0.175007302466835
"2823",NA,0.186397808585991
"2824",NA,0.177977947444362
"2825",NA,0.168760171845767
"2826",NA,0.168267752809483
"2827",NA,0.148992266239456
"2828",NA,0.144407196121931
"2829",NA,0.138761904510203
"2830",NA,0.149092310159579
"2831",NA,0.16601262420497
"2832",NA,0.138249515379379
"2833",NA,0.0258252360834839
"2834",NA,0.0244476608631881
"2835",NA,0.0191133297016942
"2836",NA,0.00650152422710933
"2837",NA,0.0323352200194666
"2838",NA,0.0323352200194666
"2839",NA,0.0323352200194666
"2840",NA,0.0323352200194666
"2841",NA,0.0323352200194666
"2842",NA,0.0323352200194666
"2843",NA,0.0323352200235437
"2844",NA,0.0344103986199297
"2845",NA,0.0385225012939757
"2846",NA,0.215541705125892
"2847",NA,0.229570428936631
"2848",NA,0.21920039750475
"2849",NA,0.20784764226549
"2850",NA,0.207241171351299
"2851",NA,0.183501183454382
"2852",NA,0.177854140060634
"2853",NA,0.170901311448495
"2854",NA,0.183624399096398
"2855",NA,0.204463720023021
"2856",NA,0.170270245056468
"2857",NA,0.0318067608736938
"2858",NA,0.0301101178894504
"2859",NA,0.0235402729855643
"2860",NA,0.00800737796695087
"2861",NA,0.0327613997956896
"2862",NA,0.0327613997956896
"2863",NA,0.0327613997956896
"2864",NA,0.0327613997956896
"2865",NA,0.0327613997956896
"2866",NA,0.0327613997956896
"2867",NA,0.0327613997998204
"2868",NA,0.0348639293512733
"2869",NA,0.0390302297390313
"2870",NA,0.218382555307272
"2871",NA,0.232596178381748
"2872",NA,0.222089469430047
"2873",NA,0.210587084323279
"2874",NA,0.209972620092873
"2875",NA,0.185919737998132
"2876",NA,0.180198266297156
"2877",NA,0.173153799064954
"2878",NA,0.186044577628316
"2879",NA,0.207158561820685
"2880",NA,0.172514415187116
"2881",NA,0.0322259755326127
"2882",NA,0.0305069707111244
"2883",NA,0.0238505349311202
"2884",NA,0.00811291559892101
"2885",NA,0.0321000217283773
"2886",NA,0.0321000217283773
"2887",NA,0.0321000217283773
"2888",NA,0.0321000217283773
"2889",NA,0.0321000217283773
"2890",NA,0.0321000217283773
"2891",NA,0.0321000217324248
"2892",NA,0.0341601059994918
"2893",NA,0.0382422982686871
"2894",NA,0.213973908751735
"2895",NA,0.227900591139393
"2896",NA,0.217605988718659
"2897",NA,0.206335810577369
"2898",NA,0.205733750980699
"2899",NA,0.182166441809348
"2900",NA,0.176560473594773
"2901",NA,0.169658218116413
"2902",NA,0.182288761211646
"2903",NA,0.202976502137687
"2904",NA,0.169031741943253
"2905",NA,0.0315754064620624
"2906",NA,0.0298911044339109
"2907",NA,0.0233690469362396
"2908",NA,0.00794913430530889
"2909",NA,0.0307847672201856
"2910",NA,0.0307847672201856
"2911",NA,0.0307847672201856
"2912",NA,0.0307847672201856
"2913",NA,0.0307847672201856
"2914",NA,0.0307847672201856
"2915",NA,0.0307847672240672
"2916",NA,0.0327604423545161
"2917",NA,0.0366753723760159
"2918",NA,0.205206620352291
"2919",NA,0.218562675967496
"2920",NA,0.208689880807782
"2921",NA,0.197881482809007
"2922",NA,0.197304091781268
"2923",NA,0.174702420885674
"2924",NA,0.169326149555089
"2925",NA,0.16270670455927
"2926",NA,0.17481972841768
"2927",NA,0.194659817440319
"2928",NA,0.162105897390885
"2929",NA,0.030281647347236
"2930",NA,0.0286663572921737
"2931",NA,0.0224115321845327
"2932",NA,0.00762342939396187
"2933",NA,0.0317087571389639
"2934",NA,0.0317087571389639
"2935",NA,0.0317087571389639
"2936",NA,0.0317087571389639
"2937",NA,0.0317087571389639
"2938",NA,0.0317087571389639
"2939",NA,0.031708757142962
"2940",NA,0.0337437312081814
"2941",NA,0.037776165963328
"2942",NA,0.211365797945413
"2943",NA,0.225122729118807
"2944",NA,0.214953606781028
"2945",NA,0.203820799936879
"2946",NA,0.203226078796329
"2947",NA,0.179946029665626
"2948",NA,0.174408392147843
"2949",NA,0.16759026770773
"2950",NA,0.180066858126543
"2951",NA,0.200502437838245
"2952",NA,0.166971427602381
"2953",NA,0.0311905363660394
"2954",NA,0.0295267641601749
"2955",NA,0.0230842034980681
"2956",NA,0.00785224294503267
"2957",NA,0.0331533331988032
"2958",NA,0.0331533331988032
"2959",NA,0.0331533331988032
"2960",NA,0.0331533331988032
"2961",NA,0.0331533331988032
"2962",NA,0.0331533331988032
"2963",NA,0.0331533332029835
"2964",NA,0.0352810158787652
"2965",NA,0.0394971588342875
"2966",NA,0.220995124324958
"2967",NA,0.235378788780355
"2968",NA,0.224746385254532
"2969",NA,0.213106394033039
"2970",NA,0.212484578802419
"2971",NA,0.188143945634987
"2972",NA,0.182354026435169
"2973",NA,0.17522528435413
"2974",NA,0.188270278755113
"2975",NA,0.209636855197185
"2976",NA,0.174578251355659
"2977",NA,0.0326115035118176
"2978",NA,0.030871933775098
"2979",NA,0.0241358652704809
"2980",NA,0.00820997258182433
"2981",NA,0.0299445429618527
"2982",NA,0.0299445429618527
"2983",NA,0.0299445429618527
"2984",NA,0.0299445429618527
"2985",NA,0.0299445429618527
"2986",NA,0.0299445429618527
"2987",NA,0.0299445429656284
"2988",NA,0.0318662949931571
"2989",NA,0.0356743728448739
"2990",NA,0.199605812031822
"2991",NA,0.212597334050158
"2992",NA,0.202994002093834
"2993",NA,0.192480603181046
"2994",NA,0.191918971179341
"2995",NA,0.169934179145604
"2996",NA,0.16470464511399
"2997",NA,0.158265867986224
"2998",NA,0.170048284943668
"2999",NA,0.189346868358516
"3000",NA,0.15768145895247
"3001",NA,0.0294551549946563
"3002",NA,0.0278839518699515
"3003",NA,0.0217998428749087
"3004",NA,0.00741535927075188
"3005",NA,0.0304356064519705
"3006",NA,0.0304356064519705
"3007",NA,0.0304356064519705
"3008",NA,0.0304356064519705
"3009",NA,0.0304356064519705
"3010",NA,0.0304356064519705
"3011",NA,0.030435606455808
"3012",NA,0.0323888734828805
"3013",NA,0.0362594003759096
"3014",NA,0.202879167274846
"3015",NA,0.216083738533987
"3016",NA,0.20632292059722
"3017",NA,0.195637111426921
"3018",NA,0.195066269167064
"3019",NA,0.172720946377545
"3020",NA,0.167405652705634
"3021",NA,0.160861285441713
"3022",NA,0.172836923407757
"3023",NA,0.192451986180399
"3024",NA,0.16026729262703
"3025",NA,0.0299381929636132
"3026",NA,0.0283412235251234
"3027",NA,0.0221573406313382
"3028",NA,0.00753696447302901
"3029",NA,0.0308367492287662
"3030",NA,0.0308367492287662
"3031",NA,0.0308367492287662
"3032",NA,0.0308367492287662
"3033",NA,0.0308367492287662
"3034",NA,0.0308367492287662
"3035",NA,0.0308367492326544
"3036",NA,0.0328157604143669
"3037",NA,0.0367373010405372
"3038",NA,0.205553124590041
"3039",NA,0.21893173274211
"3040",NA,0.20904226674909
"3041",NA,0.198215618092985
"3042",NA,0.197637252104314
"3043",NA,0.174997416871078
"3044",NA,0.169612067369446
"3045",NA,0.162981445025944
"3046",NA,0.175114922484202
"3047",NA,0.194988512740436
"3048",NA,0.162379623357006
"3049",NA,0.0303327798063831
"3050",NA,0.0287147622328406
"3051",NA,0.0224493754610464
"3052",NA,0.00763630203221624
"3053",NA,0.0302142254741556
"3054",NA,0.0302142254741556
"3055",NA,0.0302142254741556
"3056",NA,0.0302142254741556
"3057",NA,0.0302142254741556
"3058",NA,0.0302142254741556
"3059",NA,0.0302142254779653
"3060",NA,0.0321532849299375
"3061",NA,0.035995658579837
"3062",NA,0.201403475029303
"3063",NA,0.214511999544589
"3064",NA,0.204822179352602
"3065",NA,0.194214096081624
"3066",NA,0.193647405985381
"3067",NA,0.171464617476772
"3068",NA,0.166187985919654
"3069",NA,0.159691220743977
"3070",NA,0.171579750919116
"3071",NA,0.191052138638335
"3072",NA,0.159101548484244
"3073",NA,0.0297204300469204
"3074",NA,0.028135076564117
"3075",NA,0.021996173685561
"3076",NA,0.00748214248131255
"3077",NA,0.028976238889515
"3078",NA,0.028976238889515
"3079",NA,0.028976238889515
"3080",NA,0.028976238889515
"3081",NA,0.028976238889515
"3082",NA,0.028976238889515
"3083",NA,0.0289762388931685
"3084",NA,0.0308358480348749
"3085",NA,0.0345207856771621
"3086",NA,0.193151242967304
"3087",NA,0.2057226636105
"3088",NA,0.196429870554474
"3089",NA,0.186256438993812
"3090",NA,0.185712968249573
"3091",NA,0.164439089175265
"3092",NA,0.159378660382815
"3093",NA,0.15314809127885
"3094",NA,0.164549505182202
"3095",NA,0.183224038434228
"3096",NA,0.152582580033852
"3097",NA,0.0285026760548708
"3098",NA,0.026982280263778
"3099",NA,0.0210949105385231
"3100",NA,0.0071755719215556
"3101",NA,0.0298459467039845
"3102",NA,0.0298459467039845
"3103",NA,0.0298459467039845
"3104",NA,0.0298459467039845
"3105",NA,0.0298459467039845
"3106",NA,0.0298459467039845
"3107",NA,0.0298459467077478
"3108",NA,0.0317613711196336
"3109",NA,0.0355569103853941
"3110",NA,0.198948584231079
"3111",NA,0.211897329992765
"3112",NA,0.20232561824167
"3113",NA,0.191846836046579
"3114",NA,0.191287053290452
"3115",NA,0.169374649011216
"3116",NA,0.164162333892795
"3117",NA,0.157744757266599
"3118",NA,0.169488379101268
"3119",NA,0.188723419448877
"3120",NA,0.15716227247473
"3121",NA,0.0293581701095939
"3122",NA,0.0277921403731971
"3123",NA,0.0217280640892943
"3124",NA,0.00739094324691155
"3125",NA,0.0312056575214999
"3126",NA,0.0312056575214999
"3127",NA,0.0312056575214999
"3128",NA,0.0312056575214999
"3129",NA,0.0312056575214999
"3130",NA,0.0312056575214999
"3131",NA,0.0312056575254346
"3132",NA,0.033208344148126
"3133",NA,0.0371767992154572
"3134",NA,0.208012211690825
"3135",NA,0.221550871716584
"3136",NA,0.211543095392326
"3137",NA,0.200586924637697
"3138",NA,0.20000163950175
"3139",NA,0.177090957854006
"3140",NA,0.171641181973456
"3141",NA,0.164931235718398
"3142",NA,0.177209869218262
"3143",NA,0.197321212559218
"3144",NA,0.164322214295596
"3145",NA,0.0306956589778945
"3146",NA,0.0290582846266242
"3147",NA,0.0227179433542712
"3148",NA,0.00772765715932788
"3149",NA,0.0281853757117594
"3150",NA,0.0281853757117594
"3151",NA,0.0281853757117594
"3152",NA,0.0281853757117594
"3153",NA,0.0281853757117594
"3154",NA,0.0281853757117594
"3155",NA,0.0281853757153133
"3156",NA,0.0299942296019709
"3157",NA,0.0335785923730775
"3158",NA,0.187879468173377
"3159",NA,0.200107770659773
"3160",NA,0.191068610515683
"3161",NA,0.181172847580112
"3162",NA,0.180644210058412
"3163",NA,0.159950969750648
"3164",NA,0.155028657806657
"3165",NA,0.148968142783885
"3166",NA,0.160058372117531
"3167",NA,0.178223211866301
"3168",NA,0.148418066323987
"3169",NA,0.0277247380676379
"3170",NA,0.0262458392096486
"3171",NA,0.0205191564509558
"3172",NA,0.00697972539938505
"3173",NA,0.0331405681517538
"3174",NA,0.0331405681517538
"3175",NA,0.0331405681517538
"3176",NA,0.0331405681517538
"3177",NA,0.0331405681517538
"3178",NA,0.0331405681517538
"3179",NA,0.0331405681559324
"3180",NA,0.0352674316088233
"3181",NA,0.0394819512203858
"3182",NA,0.220910034444468
"3183",NA,0.235288160749224
"3184",NA,0.224659851023878
"3185",NA,0.213024341554934
"3186",NA,0.212402765742192
"3187",NA,0.188071504462822
"3188",NA,0.182283814558941
"3189",NA,0.175157817261587
"3190",NA,0.188197788940834
"3191",NA,0.209556138597625
"3192",NA,0.174511033390606
"3193",NA,0.0325989470857658
"3194",NA,0.0308600471365876
"3195",NA,0.0241265722243214
"3196",NA,0.00820681149133447
"3197",NA,0.0335773624556216
"3198",NA,0.0335773624556216
"3199",NA,0.0335773624556216
"3200",NA,0.0335773624556216
"3201",NA,0.0335773624556216
"3202",NA,0.0335773624556216
"3203",NA,0.0335773624598553
"3204",NA,0.0357322580767416
"3205",NA,0.0400023252622455
"3206",NA,0.223821639467978
"3207",NA,0.238389270178374
"3208",NA,0.22762087881271
"3209",NA,0.215832012761726
"3210",NA,0.21520224454947
"3211",NA,0.190550296060269
"3212",NA,0.184686324121301
"3213",NA,0.17746640583217
"3214",NA,0.190678244973858
"3215",NA,0.212318098720362
"3216",NA,0.176811097318238
"3217",NA,0.0330286027975795
"3218",NA,0.0312667840622985
"3219",NA,0.0244445616224266
"3220",NA,0.00831497766687852
"3221",NA,0.032899511960074
"3222",NA,0.032899511960074
"3223",NA,0.032899511960074
"3224",NA,0.032899511960074
"3225",NA,0.032899511960074
"3226",NA,0.032899511960074
"3227",NA,0.0328995119642223
"3228",NA,0.035010905145094
"3229",NA,0.0391947693966557
"3230",NA,0.219303190187509
"3231",NA,0.233576733602959
"3232",NA,0.223025731540374
"3233",NA,0.211474855852843
"3234",NA,0.210857801226871
"3235",NA,0.186703519447547
"3236",NA,0.180957927750325
"3237",NA,0.173883763172391
"3238",NA,0.186828885363898
"3239",NA,0.208031879735129
"3240",NA,0.173241683845281
"3241",NA,0.0323618305100547
"3242",NA,0.0306355788835469
"3243",NA,0.0239510815811903
"3244",NA,0.00814711720019028
"3245",NA,0.0315514994325765
"3246",NA,0.0315514994325765
"3247",NA,0.0315514994325765
"3248",NA,0.0315514994325765
"3249",NA,0.0315514994325765
"3250",NA,0.0315514994325765
"3251",NA,0.0315514994365548
"3252",NA,0.0335763811682068
"3253",NA,0.0375888173015856
"3254",NA,0.210317541766593
"3255",NA,0.224006246253152
"3256",NA,0.213887557076402
"3257",NA,0.202809962729617
"3258",NA,0.202218191073403
"3259",NA,0.179053597970031
"3260",NA,0.173543424038128
"3261",NA,0.166759113683084
"3262",NA,0.17917382718934
"3263",NA,0.199508057851627
"3264",NA,0.166143342678652
"3265",NA,0.0310358487449378
"3266",NA,0.0293803279189649
"3267",NA,0.0229697187555733
"3268",NA,0.00781330021037673
"3269",NA,0.0324985024483707
"3270",NA,0.0324985024483707
"3271",NA,0.0324985024483707
"3272",NA,0.0324985024483707
"3273",NA,0.0324985024483707
"3274",NA,0.0324985024483707
"3275",NA,0.0324985024524684
"3276",NA,0.0345841600312589
"3277",NA,0.0387170274971361
"3278",NA,0.216630121197343
"3279",NA,0.230729685537291
"3280",NA,0.220307288792324
"3281",NA,0.208897205801804
"3282",NA,0.20828767240516
"3283",NA,0.184427805228509
"3284",NA,0.178752246087507
"3285",NA,0.171764307934042
"3286",NA,0.184551643069764
"3287",NA,0.205496195843753
"3288",NA,0.171130054860335
"3289",NA,0.0319673747544067
"3290",NA,0.0302621642704746
"3291",NA,0.023659143769429
"3292",NA,0.00804781264229281
"3293",NA,0.0339790574386469
"3294",NA,0.0339790574386469
"3295",NA,0.0339790574386469
"3296",NA,0.0339790574386469
"3297",NA,0.0339790574386469
"3298",NA,0.0339790574386469
"3299",NA,0.0339790574429312
"3300",NA,0.0361597326534169
"3301",NA,0.0404808837966874
"3302",NA,0.226499277706705
"3303",NA,0.241241184886215
"3304",NA,0.230343968369602
"3305",NA,0.218414068955604
"3306",NA,0.217776766657499
"3307",NA,0.19282990030383
"3308",NA,0.186895776097493
"3309",NA,0.179589483991526
"3310",NA,0.192959379904551
"3311",NA,0.214858117019123
"3312",NA,0.178926335846273
"3313",NA,0.0334237328217932
"3314",NA,0.0316408369769597
"3315",NA,0.0247369984622456
"3316",NA,0.00841445197243682
"3317",NA,0.0306903483632696
"3318",NA,0.0306903483632696
"3319",NA,0.0306903483632696
"3320",NA,0.0306903483632696
"3321",NA,0.0306903483632696
"3322",NA,0.0306903483632696
"3323",NA,0.0306903483671393
"3324",NA,0.0326599639751588
"3325",NA,0.0365628866550115
"3326",NA,0.20457723847694
"3327",NA,0.217892330212345
"3328",NA,0.208049815549049
"3329",NA,0.197274567600649
"3330",NA,0.196698947468252
"3331",NA,0.174166597347932
"3332",NA,0.168806815386581
"3333",NA,0.16220767265342
"3334",NA,0.174283545090208
"3335",NA,0.194062783286423
"3336",NA,0.161608708199181
"3337",NA,0.0301887715912619
"3338",NA,0.0285784357344723
"3339",NA,0.0223427945768885
"3340",NA,0.00760004784671775
"3341",NA,0.0343322324798521
"3342",NA,0.0343322324798521
"3343",NA,0.0343322324798521
"3344",NA,0.0343322324798521
"3345",NA,0.0343322324798521
"3346",NA,0.0343322324798521
"3347",NA,0.034332232484181
"3348",NA,0.0365355734221875
"3349",NA,0.0409016381930898
"3350",NA,0.228853489323123
"3351",NA,0.243748622462035
"3352",NA,0.232738141329437
"3353",NA,0.220684243693161
"3354",NA,0.220040317336521
"3355",NA,0.194834155663425
"3356",NA,0.188838352743226
"3357",NA,0.181456119742776
"3358",NA,0.194964981062611
"3359",NA,0.217091331535698
"3360",NA,0.18078607889975
"3361",NA,0.033771135872566
"3362",NA,0.0319697087805193
"3363",NA,0.0249941124350794
"3364",NA,0.00850191097354215
"3365",NA,0.0347847329776588
"3366",NA,0.0347847329776588
"3367",NA,0.0347847329776588
"3368",NA,0.0347847329776588
"3369",NA,0.0347847329776588
"3370",NA,0.0347847329776588
"3371",NA,0.0347847329820448
"3372",NA,0.0370171140610287
"3373",NA,0.0414407237784605
"3374",NA,0.231869789469183
"3375",NA,0.246961241189014
"3376",NA,0.235805641378319
"3377",NA,0.22359287278356
"3378",NA,0.222940459446148
