"","V1","M01AB","M01AE","N02BA","N02BE","N05B","N05C","R03","R06"
"4359",NA,0.345579658503652,0.291679525826647,0.293002802686405,1.76025196561508,0.623737863637003,0.0583890556994764,0.627090182577631,0.104079257649984
"4360",NA,0.388011898487288,0.296318109308319,0.304433622452324,2.00076550707193,0.735109088929662,0.0978818553707584,0.671456342914782,0.22734320947484
"4361",NA,0.357580786258687,0.269913396292712,0.247910255961208,1.64646985610786,0.70267326929835,0.051782886545705,0.554248818061684,0.171127952687641
"4362",NA,0.367140875643566,0.24195046440291,0.243405317741862,1.61283624116068,0.671566206708137,0.0516253619731754,0.567556557767441,0.235871908999459
"4363",NA,0.418321562840232,0.228426780276519,0.212933034235635,1.80338737381264,0.612654080989823,0.0922909433253065,0.611883862920323,0.208445105904983
"4364",NA,0.363313282123242,0.253612615174711,0.240059615587281,1.78748792219325,0.593774702433348,0.0362595351584386,0.683012679277285,0.18306076079894
"4365",NA,0.349250525247921,0.278235313926633,0.226461392775839,1.97909049272977,0.578611144566027,0.0437420948011443,0.580339969085132,0.157427889885453
"4366",NA,0.386465789553007,0.264275998916237,0.256786850170092,1.92209570734675,0.594895278944968,0.0776056385317522,0.750970006891979,0.18848714104207
"4367",NA,0.353724564571622,0.259299636319251,0.250802241089215,1.99147023548632,0.560384562210368,0.0464309506344308,0.681958027929392,0.163194746762672
"4368",NA,0.422619900765664,0.314446987974566,0.225447640680301,2.37647390568222,0.54474391852597,0.0682974006799914,0.726330228171255,0.165943084158957
"4369",NA,0.0793109989449822,0.0674162390004795,0.0450680218308658,0.595272370604956,0.0956422997148349,0.00552179168209741,0.154149736022518,0.0473682557453671
"4370",NA,0.073760506151746,0.0573495199311638,0.0360088517116046,0.543053835418343,0.0804646337475741,0.00974822992918447,0.163800993909701,0.05657488603079
"4371",NA,0.0531274077974736,0.0274403599293028,0.00151145739912688,0.179237210698374,0.0227462136622707,0.0119234214145107,0.0725984080896398,0.0495396655726744
"4372",NA,0.0841588172437218,0.0352285672343303,0.0102444228788155,0.504037565219318,-0.0330680229315899,0.0119248471861375,0.139986776509646,0.175572598843768
"4373",NA,0.0837687838405291,0.0369497262780833,0.0227313131031398,0.475024846110986,0.0648040587910274,0.0139593624670543,0.120088559635113,0.175763107014427
"4374",NA,0.0836783600293345,0.0370449706532567,0.022841300529496,0.475207366587079,0.0647546346929654,0.0139547031586052,0.120058521325733,0.175754009555478
"4375",NA,0.0835665229923613,0.0372404723238617,0.0230201764107247,0.473932297403829,0.0649567385901595,0.0139487567821222,0.120101092448075,0.17574322041367
"4376",NA,0.0835472632070594,0.0372784282644512,0.0231437033553089,0.472203156233838,0.0650742832392583,0.0139462724830753,0.12017689182528,0.17572741732817
"4377",NA,0.083476587444086,0.0371755557098181,0.0231364398692495,0.47196601290165,0.0651398791555266,0.0139434641450219,0.1201551028057,0.175705849928591
